,date,instrument_code,high_normalized,high_normalized_pred,open,close,high,high_predicted,high_normalized_orig,high_normalized_mlp_without_open,high_normalized_mlp10_without_open,high_normalized_keras_without_open,high_normalized_keras10_without_open,high_normalized_wiht_open_orig,high_normalized_mlp_with_open,high_normalized_keras_with_open,high_orig,high_mlp_without_open,high_mlp10_without_open,high_keras_without_open,high_keras10_without_open,high_mlp_with_open,high_keras_with_open
44,2023-09-20 00:00:00+05:30,IEX,100.6390977443609,100.84986740290145,133.0,133.7,133.85,134.13032364585894,100.6390977443609,100.84986740290145,102.41528514213239,100.6547,101.38891,100.6390977443609,101.78452408688969,101.62798,133.85,134.13032364585894,136.21232923903608,133.8707526397705,134.84724815368654,135.3734170355633,135.1652175140381
45,2023-09-20 00:00:00+05:30,INDUSINDBK,101.28697920241609,100.26265833148676,1441.0,1440.1,1475.65,1460.7266692314306,101.28697920241609,100.26265833148676,101.12585514754966,100.64625,101.376976,102.40458015267176,102.02060891308774,101.482704,1475.65,1460.7266692314306,1473.3025836446511,1466.3151851272585,1476.9611635360718,1470.1169744375943,1462.3657669830322
46,2023-09-20 00:00:00+05:30,INFY,100.21450596594718,100.29168976996147,1476.2,1492.25,1495.0,1496.1514279882851,100.21450596594718,100.29168976996147,101.80146928073981,100.54676,101.28533,101.27354017070857,102.26706368974718,101.48345,1495.0,1496.1514279882851,1518.6743187300765,1499.9565740203857,1510.974578689575,1509.666394188048,1498.0987161102296
47,2023-09-20 00:00:00+05:30,INGERRAND,102.3420267289477,101.41919345380623,3098.8,3050.15,3155.0,3126.5508957939387,102.3420267289477,101.41919345380623,101.16795062441929,101.1543,101.62983,101.81360526655479,100.62050183524588,101.50353,3155.0,3126.5508957939387,3118.805581849598,3118.3846640625,3133.044380950928,3118.0281108705994,3145.391462310791
48,2023-09-20 00:00:00+05:30,IRCON,102.44584206848357,100.94784542936051,142.65,139.8,146.6,144.4563668094149,102.44584206848357,100.94784542936051,107.83929172310269,100.776665,101.55422,102.76901507185418,102.37108887250409,101.50106,146.6,144.4563668094149,154.31802645575996,144.2114072341919,145.324091835022,146.0323582766271,144.79126278305054
49,2023-09-20 00:00:00+05:30,IRCTC,99.88394864727641,100.54261283448028,688.25,679.05,688.55,693.0905015744898,99.88394864727641,100.54261283448028,106.70257266125726,100.64587,101.56514,100.04358881220486,101.65234591077903,101.78593,688.55,693.0905015744898,735.554184640377,693.8022799873353,700.1392910079957,699.6222707309367,700.541641330719
50,2023-09-20 00:00:00+05:30,ITC,100.6525826789072,100.14134869890098,451.7,452.85,455.0,452.6889667933819,100.6525826789072,100.14134869890098,100.89462774918451,100.67875,101.30341,100.73057338941777,101.67080394619254,101.8376,455.0,452.6889667933819,456.0941647401886,455.11828523635864,457.9420802345276,459.24702142495164,460.00044239807124
51,2023-09-20 00:00:00+05:30,JAMNAAUTO,101.10384300899429,101.59622579463468,121.85,121.1,123.65,124.25218414683819,101.10384300899429,101.59622579463468,102.691595911475,100.97617,101.50479,101.47722609766107,102.71840114191875,101.70403,123.65,124.25218414683819,125.59182179973392,123.49386006927489,124.14035971069335,125.16237179142799,123.92636408615111
52,2023-09-20 00:00:00+05:30,JBCHEPHARM,101.88590287600188,100.81727020412586,1500.7,1478.0,1512.7,1496.8340107206568,101.88590287600188,100.81727020412586,102.60161007983973,100.79572,101.74924,100.79962684080763,100.9325670695155,101.48197,1512.7,1496.8340107206568,1523.3261048553807,1496.5140988082887,1510.6709226379396,1514.6950340122191,1522.939949913025
53,2023-09-20 00:00:00+05:30,JKLAKSHMI,101.61141094834232,101.01575965650022,649.95,647.3,658.95,655.087201372404,101.61141094834232,101.01575965650022,102.49167671833386,100.79987,101.276855,101.38472190168474,102.00832712877778,101.64909,658.95,655.087201372404,664.6585235183951,653.6871786880494,656.7804077148438,663.0031221734912,660.668284034729
54,2023-09-20 00:00:00+05:30,JYOTHYLAB,102.67410267410268,101.44261976632644,349.6,354.7,359.0,354.6941200129604,102.67410267410268,101.44261976632644,103.62067152640643,100.902565,101.585655,102.68878718535468,102.56839480059955,101.822426,359.0,354.6941200129604,362.30967799208,352.8058185310363,355.1942434501648,358.5791082228961,355.97120074462896
55,2023-09-20 00:00:00+05:30,KEC,99.97006212109874,99.91918183591629,666.05,663.6,667.85,667.5100942548387,99.97006212109874,99.91918183591629,101.81634870695248,100.77574,101.4173,100.27024998123265,101.92824037393467,101.74371,667.85,667.5100942548387,680.184117536796,673.23234160614,677.5182550354003,678.8930450105919,677.664002960205
56,2023-09-20 00:00:00+05:30,KEI,100.23600616661274,101.17571419936229,2627.0,2588.0,2633.25,2657.9365998743474,100.23600616661274,101.17571419936229,102.04027413454821,100.77622,101.28838,100.23791397030834,102.00541319970631,101.465355,2633.25,2657.9365998743474,2680.649021651649,2647.4417460670475,2660.896478313446,2679.6822047562846,2665.4948737335203
57,2023-09-20 00:00:00+05:30,KOTAKBANK,100.2835932938527,100.6023157779291,1786.95,1793.0,1803.45,1809.181745792388,100.2835932938527,100.6023157779291,102.14918870153726,100.591034,101.28499,100.92336103416434,102.83287723878772,101.489,1803.45,1809.181745792388,1836.9999350140952,1808.9788587799071,1821.4585889511109,1837.5720998185172,1813.5576571426393
58,2023-09-20 00:00:00+05:30,KPITTECH,101.08719477445092,100.9937251116556,1140.55,1136.7,1152.95,1151.883931760988,101.08719477445092,100.9937251116556,102.60986977809353,100.64347,101.29064,101.08719477445092,101.90383078641898,101.490654,1152.95,1151.883931760988,1170.3168697540457,1147.8891058006286,1155.2704148750306,1162.2641420345017,1157.5516541023255
59,2023-09-20 00:00:00+05:30,LAURUSLABS,100.63500127000255,101.33524348493955,393.7,394.4,396.2,398.956853600207,100.63500127000255,101.33524348493955,102.58472247479313,100.726906,101.328064,100.63500127000255,102.23314439779622,101.79667,396.2,398.956853600207,403.8760523832605,396.56182822418214,398.92858782958984,402.4918894941237,400.7734858779907
